시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.96,201804,11~20,"67,000",3,2010,길음로9길
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.92,201804,11~20,"59,500",8,2010,길음로9길
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.95,201804,11~20,"74,000",21,2010,길음로9길
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.95,201804,11~20,"75,000",27,2010,길음로9길
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,201804,11~20,"58,000",5,2003,숭인로2길
서울특별시 성북구 길음동,1277,1277,0,길음현대,59.98,201804,21~30,"35,000",1,2000,길음로13길
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,201804,21~30,"36,000",11,1998,동소문로
서울특별시 성북구 길음동,1279,1279,0,래미안길음1차,84.96,201804,1~10,"63,000",3,2003,길음로9길
서울특별시 성북구 돈암동,643,643,0,길음역 금호어울림,84.88,201804,11~20,"67,000",7,2014,동소문로34길
서울특별시 성북구 돈암동,641,641,0,대성유니드(641-0),100.38,201804,21~30,"52,400",13,2009,동소문로31길
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,126.88,201804,1~10,"60,000",1,2013,아리랑로5길
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,126.88,201804,11~20,"70,800",11,2013,아리랑로5길
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,201804,1~10,"47,650",23,1999,동소문로34길
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,201804,1~10,"37,200",10,1999,동소문로34길
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,201804,21~30,"36,900",6,1999,동소문로34길
서울특별시 성북구 돈암동,524,524,0,돈암동휴먼빌,84.98,201804,11~20,"50,000",18,2005,아리랑로
서울특별시 성북구 돈암동,630,630,0,동소문현대,84.72,201804,21~30,"36,000",2,1994,아리랑로5길
서울특별시 성북구 돈암동,631,631,0,범양,59.79,201804,1~10,"37,000",11,1998,정릉로
서울특별시 성북구 돈암동,631,631,0,범양,59.79,201804,11~20,"33,000",1,1998,정릉로
서울특별시 성북구 돈암동,631,631,0,범양,59.79,201804,21~30,"37,000",11,1998,정릉로
서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,84.97,201804,1~10,"54,000",19,2004,북악산로
서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,59.99,201804,11~20,"46,900",5,2004,북악산로
서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,59.99,201804,21~30,"43,400",3,2004,북악산로
서울특별시 성북구 돈암동,603,603,0,포스코더샵,84.817,201804,1~10,"48,000",16,2006,아리랑로5길
서울특별시 성북구 돈암동,603,603,0,포스코더샵,84.817,201804,1~10,"47,700",15,2006,아리랑로5길
서울특별시 성북구 돈암동,603,603,0,포스코더샵,84.817,201804,1~10,"47,000",3,2006,아리랑로5길
서울특별시 성북구 돈암동,603,603,0,포스코더샵,84.817,201804,11~20,"47,000",3,2006,아리랑로5길
서울특별시 성북구 돈암동,609-1,609,1,한신,132.96,201804,1~10,"61,000",10,1998,성북로4길
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),132.96,201804,1~10,"57,000",10,1998,성북로4길
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),59.58,201804,1~10,"35,500",19,1998,성북로4길
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),84.87,201804,11~20,"44,500",3,1998,성북로4길
서울특별시 성북구 동선동4가,295-1,295,1,한양수자인,68.03,201804,1~10,"34,900",12,2008,동소문로27길
서울특별시 성북구 동소문동4가,279,279,0,송산아파트,58.59,201804,1~10,"36,000",12,1998,동소문로3길
서울특별시 성북구 동소문동4가,279,279,0,송산아파트,58.59,201804,1~10,"36,300",16,1998,동소문로3길
서울특별시 성북구 동소문동6가,03월 01일,3,1,시티플레이스,14.01,201804,11~20,"19,000",8,2015,동소문로
서울특별시 성북구 동소문동6가,24,24,0,청기와,69.3,201804,1~10,"34,500",4,2001,동소문로13나길
서울특별시 성북구 동소문동7가,23,23,0,한신플러스C,59.91,201804,11~20,"45,900",13,2004,동소문로15길
서울특별시 성북구 보문동3가,230,230,0,이편한세상 보문,84.904,201804,11~20,"64,000",14,2013,낙산길
서울특별시 성북구 보문동3가,230,230,0,이편한세상 보문,84.774,201804,11~20,"60,000",2,2013,낙산길
서울특별시 성북구 보문동3가,2,2,0,현대I-PARK,59.49,201804,1~10,"44,000",1,2003,지봉로21길
서울특별시 성북구 보문동3가,2,2,0,현대I-PARK,114.55,201804,1~10,"79,500",5,2003,지봉로21길
서울특별시 성북구 보문동4가,116,116,0,보문하우스토리,82.388,201804,11~20,"52,700",15,2011,인촌로2길
서울특별시 성북구 보문동6가,458,458,0,보문파크뷰자이,59.81,201804,1~10,"67,800",5,2017,보문사길
서울특별시 성북구 보문동6가,458,458,0,보문파크뷰자이,59.87,201804,21~30,"62,000",8,2017,보문사길
서울특별시 성북구 보문동6가,Feb-36,36,2,아남,84.9,201804,21~30,"41,500",3,1994,보문사길
서울특별시 성북구 삼선동3가,116,116,0,삼선에스케이뷰,84.95,201804,11~20,"75,000",8,2012,삼선교로16길
서울특별시 성북구 삼선동3가,03월 01일,3,1,진성,84.72,201804,11~20,"34,700",2,2003,삼선교로
서울특별시 성북구 상월곡동,101,101,0,동아에코빌,59.95,201804,21~30,"34,500",2,2003,장월로1길
서울특별시 성북구 상월곡동,55-56,55,56,우남푸르미아,84.51,201804,1~10,"37,500",8,1994,화랑로15길
서울특별시 성북구 상월곡동,55-56,55,56,우남푸르미아,59.64,201804,11~20,"30,800",6,1994,화랑로15길
서울특별시 성북구 석관동,10,10,0,두산,59.97,201804,1~10,"43,900",14,1998,화랑로48길
서울특별시 성북구 석관동,10,10,0,두산,59.97,201804,1~10,"44,500",17,1998,화랑로48길
서울특별시 성북구 석관동,10,10,0,두산,164.92,201804,11~20,"64,000",20,1998,화랑로48길
서울특별시 성북구 석관동,10,10,0,두산,59.97,201804,11~20,"45,000",6,1998,화랑로48길
서울특별시 성북구 석관동,10,10,0,두산,134.97,201804,11~20,"59,500",22,1998,화랑로48길
서울특별시 성북구 석관동,404,404,0,삼성,84.72,201804,1~10,"38,000",6,1997,한천로68길
서울특별시 성북구 석관동,407,407,0,석관래미안,84.84,201804,1~10,"57,900",9,2009,화랑로
서울특별시 성북구 석관동,407,407,0,석관래미안,84.84,201804,11~20,"60,000",18,2009,화랑로
서울특별시 성북구 성북동1가,35-22,35,22,휴아름 스튜디오,13.28,201804,1~10,"16,000",13,2015,창경궁로
서울특별시 성북구 안암동1가,361,361,0,안암동삼성래미안,114.926,201804,21~30,"70,000",8,2005,인촌로17가길
서울특별시 성북구 안암동3가,136-1,136,1,대광,51.93,201804,1~10,"16,300",6,1971,안암로9나길
서울특별시 성북구 안암동3가,136-1,136,1,대광,56.96,201804,21~30,"13,000",7,1971,안암로9나길
서울특별시 성북구 안암동3가,135,135,0,삼익,200.53,201804,21~30,"62,000",5,1983,안암로9길
서울특별시 성북구 안암동4가,03월 23일,23,3,안암,52.1,201804,1~10,"15,500",1,1969,안암로9가길
서울특별시 성북구 장위동,315,315,0,경헌그린아파트,124.816,201804,1~10,"43,000",2,2003,월계로
서울특별시 성북구 장위동,317,317,0,꿈의숲대명루첸아파트,84.843,201804,1~10,"55,000",14,2008,월계로36길
서울특별시 성북구 장위동,312,312,0,우방아파트,59.98,201804,21~30,"32,000",7,2001,화랑로
서울특별시 성북구 장위동,312,312,0,우방아파트,59.98,201804,21~30,"29,100",5,2001,화랑로
서울특별시 성북구 장위동,50-50,50,50,장위동동원베네스트,82.32,201804,11~20,"37,200",6,2005,화랑로
서울특별시 성북구 장위동,316-5,316,5,참누리아파트,84.98,201804,1~10,"44,900",3,2006,한천로101길
서울특별시 성북구 장위동,316-5,316,5,참누리아파트,84.89,201804,11~20,"45,000",4,2006,한천로101길
서울특별시 성북구 정릉동,1015,1015,0,경남,45.77,201804,21~30,"29,700",11,1999,정릉로
서울특별시 성북구 정릉동,1021,1021,0,대우,43.11,201804,1~10,"24,000",13,2001,보국문로30길
서울특별시 성북구 정릉동,1021,1021,0,대우,84.83,201804,21~30,"40,500",10,2001,보국문로30길
서울특별시 성북구 정릉동,780,780,0,"산장아파트 가동, 나동",71.5,201804,21~30,"31,400",4,1977,보국문로
서울특별시 성북구 정릉동,1017,1017,0,쌍용2,59.9,201804,21~30,"32,300",8,1999,북악산로
서울특별시 성북구 정릉동,1016,1016,0,우방,59.94,201804,1~10,"28,800",7,1999,북악산로
서울특별시 성북구 정릉동,1033,1033,0,우정에쉐르,84.92,201804,21~30,"42,700",7,2009,북악산로
서울특별시 성북구 정릉동,1035,1035,0,정릉2차e-편한세상,84.4,201804,1~10,"57,000",7,2009,북악산로
서울특별시 성북구 정릉동,1035,1035,0,정릉2차e-편한세상,84.09,201804,1~10,"52,400",4,2009,북악산로
서울특별시 성북구 정릉동,1032,1032,0,정릉2차대주피오레,59.9627,201804,21~30,"36,500",12,2008,아리랑로19길
서울특별시 성북구 정릉동,1037,1037,0,정릉꿈에그린,84.56,201804,1~10,"52,500",10,2015,아리랑로19가길
서울특별시 성북구 정릉동,1024,1024,0,정릉대주파크빌,94.59,201804,11~20,"41,000",14,2004,보국문로
서울특별시 성북구 정릉동,1014,1014,0,정릉스카이 쌍용 아파트,109.27,201804,1~10,"41,800",2,1999,북악산로
서울특별시 성북구 정릉동,1020,1020,0,정릉우성아파트 101~105동,84.99,201804,21~30,"38,900",7,2000,북악산로
서울특별시 성북구 정릉동,809,809,0,정릉중앙하이츠아파트,59.26,201804,21~30,"26,000",15,1999,보국문로32길
서울특별시 성북구 정릉동,406,406,0,정릉푸르지오,59.98,201804,11~20,"42,800",9,2005,보국문로
서울특별시 성북구 정릉동,406,406,0,정릉푸르지오,59.98,201804,11~20,"45,400",9,2005,보국문로
서울특별시 성북구 정릉동,406,406,0,정릉푸르지오,59.98,201804,11~20,"39,500",1,2005,보국문로
서울특별시 성북구 정릉동,210,210,0,정릉푸른마을동아,59.94,201804,11~20,"36,200",13,2003,서경로
서울특별시 성북구 정릉동,210,210,0,정릉푸른마을동아,59.4,201804,21~30,"32,700",5,2003,서경로
서울특별시 성북구 정릉동,210,210,0,정릉푸른마을동아,84.96,201804,21~30,"41,800",3,2003,서경로
서울특별시 성북구 정릉동,210,210,0,정릉푸른마을동아,84.96,201804,21~30,"42,900",12,2003,서경로
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,84.09,201804,1~10,"36,900",2,2005,솔샘로25길
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,59.88,201804,1~10,"30,300",6,2005,솔샘로
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,84.09,201804,1~10,"37,500",1,2005,솔샘로25길
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,59.88,201804,11~20,"30,300",9,2005,솔샘로
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,59.88,201804,11~20,"30,500",5,2005,솔샘로
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,84.09,201804,11~20,"44,500",13,2005,솔샘로25길
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,59.88,201804,11~20,"30,600",7,2005,솔샘로
서울특별시 성북구 정릉동,435,435,0,정릉하이츠빌2단지,84.95,201804,1~10,"40,800",4,2005,정릉로26길
서울특별시 성북구 정릉동,435,435,0,정릉하이츠빌2단지,84.6824,201804,1~10,"50,800",9,2005,정릉로26길
서울특별시 성북구 정릉동,435,435,0,정릉하이츠빌2단지,84.95,201804,11~20,"41,000",9,2005,정릉로26길
서울특별시 성북구 정릉동,435,435,0,정릉하이츠빌2단지,84.95,201804,11~20,"44,000",8,2005,정릉로26길
서울특별시 성북구 정릉동,435,435,0,정릉하이츠빌2단지,84.6824,201804,21~30,"48,500",2,2005,정릉로26길
서울특별시 성북구 정릉동,1030,1030,0,정릉힐스테이트1차,84.915,201804,11~20,"46,200",8,2007,북악산로
서울특별시 성북구 정릉동,1030,1030,0,정릉힐스테이트1차,84.915,201804,21~30,"44,600",3,2007,북악산로
서울특별시 성북구 정릉동,1030,1030,0,정릉힐스테이트1차,84.853,201804,21~30,"44,000",1,2007,북악산로
서울특별시 성북구 정릉동,1031,1031,0,정릉힐스테이트3차,114.78,201804,1~10,"58,000",5,2008,보국문로
서울특별시 성북구 정릉동,1031,1031,0,정릉힐스테이트3차,114.78,201804,11~20,"62,000",10,2008,보국문로
서울특별시 성북구 정릉동,1018,1018,0,태영,59.42,201804,1~10,"27,800",1,1999,서경로2길
서울특별시 성북구 정릉동,1018,1018,0,태영,59.42,201804,1~10,"31,000",5,1999,서경로
서울특별시 성북구 종암동,134,134,0,래미안라센트,84.99,201804,1~10,"66,900",19,2011,종암로24가길
서울특별시 성북구 종암동,133,133,0,래미안세레니티,59.97,201804,11~20,"50,000",14,2009,종암로23길
서울특별시 성북구 종암동,133,133,0,래미안세레니티,59.97,201804,21~30,"47,900",3,2009,종암로23길
서울특별시 성북구 종암동,80,80,0,삼성래미안,59.99,201804,1~10,"42,200",4,2004,종암로25길
서울특별시 성북구 종암동,131,131,0,아이파크2차,59.61,201804,11~20,"41,800",1,2005,종암로9길
서울특별시 성북구 종암동,130,130,0,아이파크종암동,59.73,201804,1~10,"46,000",15,2004,종암로21길
서울특별시 성북구 종암동,130,130,0,아이파크종암동,84.98,201804,11~20,"57,000",5,2004,종암로21길
서울특별시 성북구 종암동,132,132,0,우림카이저팰리스,84.98,201804,1~10,"44,800",11,2008,종암로
서울특별시 성북구 종암동,132,132,0,우림카이저팰리스,84.52,201804,21~30,"46,900",16,2008,종암로
서울특별시 성북구 종암동,104-1,104,1,종암에스케이,59.86,201804,1~10,"35,800",6,1999,종암로24가길
서울특별시 성북구 종암동,104-1,104,1,종암에스케이,59.86,201804,11~20,"36,700",9,1999,종암로24가길
서울특별시 성북구 하월곡동,90-723,90,723,광남캐스빌,84.78,201804,11~20,"38,500",9,2008,종암로
서울특별시 성북구 하월곡동,229,229,0,길음 서희스타힐스,84.54,201804,11~20,"43,800",6,2011,동소문로
서울특별시 성북구 하월곡동,228,228,0,꿈의숲푸르지오,59.65,201804,11~20,"43,000",9,2010,오패산로16가길
서울특별시 성북구 하월곡동,219,219,0,동신,59.88,201804,1~10,"32,750",19,1998,오패산로3길
서울특별시 성북구 하월곡동,219,219,0,동신,59.88,201804,11~20,"33,950",24,1998,오패산로3길
서울특별시 성북구 하월곡동,219,219,0,동신,59.88,201804,21~30,"34,150",10,1998,오패산로3길
서울특별시 성북구 하월곡동,230,230,0,동일하이빌뉴시티,133.74,201804,1~10,"78,500",25,2011,종암로
서울특별시 성북구 하월곡동,225,225,0,래미안월곡,84.589,201804,1~10,"55,300",17,2006,오패산로
서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,84.843,201804,1~10,"47,500",7,2003,오패산로
서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,59.855,201804,1~10,"40,000",3,2003,오패산로
서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,114.752,201804,11~20,"56,300",17,2003,오패산로
서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,84.766,201804,11~20,"48,500",5,2003,오패산로
서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,59.855,201804,21~30,"42,100",3,2003,오패산로
서울특별시 성북구 하월곡동,222,222,0,월곡두산위브,114.752,201804,21~30,"54,800",12,2003,오패산로
서울특별시 성북구 하월곡동,46-73,46,73,코업스타클래스,166.87,201804,21~30,"95,500",41,2010,화랑로
서울특별시 송파구 가락동,140,140,0,가락(1차)쌍용아파트,84.69,201804,1~10,"83,000",16,1997,동남로
